1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
703.0646798,-331.1102875,2031.476171,-130.5896443,95.5590642,-492.7156568,75.99164481,175.6570949,456.6068658,217.6995492,56.00124692,346.9158582,-189.8302832,8.991757847,63.52459977,-91.01878188,123.8464945,-235.443731,195.7732912,109.6291603,-241.7390285,-145.9854733,18.40290975,-4.060219812,-183.0954228,-59.37420754,5.128993634,115.9856918,5.110945118,-9.578879747,128.8039671,221.4857279,-85.44066444,-99.43977923,57.79251266
426.3688351,-177.8960423,1456.441733,-451.3545234,254.9753416,-474.8078557,193.1403894,496.9990954,-15.7269157,-302.3735194,420.4532063,-36.71977482,-70.58548259,-72.13658822,365.1436739,438.2232461,122.3605653,312.8204106,262.2751201,-14.01028421,-57.48319974,416.7824448,155.1565378,-60.32103943,8.295378188,74.04852453,288.1668674,-36.83478085,216.2630035,181.9743166,21.50596311,-96.96585041,-208.4963755,-14.49945962,-256.3785619
-557.1534359,893.306699,1756.117669,354.8789219,153.2477982,-720.695312,-97.8355705,412.7560072,347.6855392,233.023542,373.2653244,235.9142996,456.9656845,205.5150444,107.2019281,168.4487392,-46.81915852,308.3344025,94.76058843,31.34824799,-82.762845,-201.8654238,199.2762927,30.11447939,149.7828914,12.8427833,24.88097265,-15.68131375,-151.2101869,-60.67770585,146.0681934,146.0712171,-118.6706623,144.6059641,-19.23754464
250.6965844,363.1768505,1834.12205,-511.2344319,-111.6408227,-898.3856778,-178.7789661,-63.57880863,-232.6339589,-101.6838693,8.763090069,732.597296,189.5111344,180.1660728,672.8893209,322.6312328,-29.88445563,18.72909303,-227.6449206,61.92383998,179.9693993,-3.392035033,-303.5485688,294.9001875,-155.3675391,-6.252863459,-128.6026425,82.29635915,-125.9262916,172.0863214,60.71051931,-2.467364345,57.80183539,-35.36409688,-17.96448752
1275.226195,-219.5988853,1380.568878,-981.5175039,-233.4007734,69.37930482,493.5648004,5.67885152,621.9440706,57.05506688,289.0641525,435.9031411,321.2292192,158.5931753,-283.1441882,251.727208,-185.9067477,377.0444803,-132.3073587,-194.7081606,231.3628961,61.66065266,26.12855577,101.1903882,-13.37487632,-188.7158254,-127.7761353,12.75087722,-246.5395853,79.46028736,-0.381279093,30.73705551,-58.55685532,286.5171535,-79.8162236
322.6499275,544.4619935,2656.897198,13.61579799,-234.4988777,-317.923233,-63.40566819,472.8594874,34.66101889,41.44144216,373.1482592,645.3591166,-91.30253099,146.8826619,85.77069376,97.8520519,144.1371942,-42.64314119,-197.3389161,-85.51979355,-183.186675,-144.3868977,-74.1382395,-317.2815571,-28.3846388,85.84256139,87.67994493,-51.61153517,99.90418681,103.6750952,141.1409623,42.03543992,-151.2991942,181.1446028,-37.86264185
686.611827,652.7983308,897.8116191,496.6476894,188.9255165,-416.7067146,-52.46585517,242.2498054,293.5668612,-532.596254,434.3652939,309.3596016,-28.02140759,185.6197816,-284.629223,-80.61811925,165.669894,71.9483753,-234.2974909,-210.021554,-278.4297758,-35.10040774,-56.59519161,191.1349778,-404.3919432,-71.03468795,-55.54332147,189.4545537,-107.1994762,289.3173914,86.93821233,64.02922123,-47.42111972,76.13745582,-82.3584764
1007.186987,504.5375943,2598.492899,-475.0366692,-480.9933859,-239.3845229,204.8066693,848.9549275,76.77116223,214.0744982,538.5514817,276.1405434,-124.4813524,200.2523492,165.2302643,143.6702612,95.04297515,118.3379628,-213.8723713,-22.66572389,40.73211743,-111.2543189,121.9468085,-168.5323859,6.836622951,66.71011067,-35.91075694,2.464890638,-246.9180817,164.194926,134.7212003,-117.9122603,-61.51072917,117.9095738,27.79626142
-1010.120522,878.8737682,1390.126205,-621.186296,-843.4703391,-562.896818,607.0548501,155.0761222,141.2765689,-82.86686848,25.52303509,1018.218441,110.7240412,123.7198442,-154.1552996,-224.7887235,-47.36200575,-66.70908543,159.0311711,-234.1556184,84.67226847,-98.24656898,-14.37592205,152.7538948,-197.7191895,55.64556401,164.0640786,-3.297450202,-166.1670354,111.3162697,212.396436,-122.8257901,-36.93415582,-143.1112344,-165.6445158
-178.1339983,1629.027431,2060.720112,-602.9518896,5.402414287,1.831488622,403.7298067,450.3034849,214.7147415,-51.57827281,-403.3209561,422.788367,47.88226188,-12.9606339,21.75083034,133.6050559,121.8248642,88.51365852,-105.5347408,-168.5742251,-18.46983548,-88.80369579,140.4570225,-116.3243926,-180.843745,156.0779859,-220.691137,20.48734327,-82.46298264,124.0334076,270.6726526,175.9759269,32.47591324,-87.80472322,-149.5952196
-1001.221856,940.8400537,1269.384396,-28.4043249,-199.0508969,-317.6692721,556.8177439,488.431436,314.7077397,293.7622803,416.3875398,229.3417572,390.9483578,46.27775123,-346.8159765,423.0005349,-14.88350407,-148.900551,435.9496221,251.9449162,-44.06701483,-12.78531321,167.3222209,-111.2135729,-290.8091581,-137.7508932,27.99160604,-184.1963313,103.9741565,129.4002121,25.28068831,70.64829562,0.529493826,116.1902031,-94.64505534
1635.535348,1105.845037,1021.604331,-135.0298704,-1153.66957,-638.9114745,-90.33010751,-159.7369143,72.58514046,-156.4187647,-52.86480182,245.3626809,327.7055421,-13.64631285,242.6750901,278.5889517,207.2237805,-213.6530839,140.8677086,-24.86479563,-39.01150316,-136.7045077,82.22201406,-92.24025933,-105.2183672,-16.65544331,160.005137,-35.24046982,-205.2973899,111.4073831,43.69171986,69.63924525,-7.449086638,222.6401701,-258.9387197
-986.7485202,1165.062563,2017.776991,-312.8508868,-209.0733871,-858.5391053,474.2571501,402.4826597,946.1051419,68.6983515,662.9178227,513.6050257,146.7097316,-240.2100561,-254.4826181,470.3984539,129.2240739,-239.799086,-145.5537181,218.6356444,-183.3658839,-73.03437314,-9.48925242,-55.46117448,-285.2353889,156.2727092,188.4046177,-101.1408167,-70.57435231,280.6486968,15.66666309,10.58885026,98.54846781,-5.353085534,50.88568493
609.9794971,-278.4577849,1995.892929,-639.729787,193.5463641,-615.1204137,-203.9214255,-121.8463827,-88.39583046,4.129414092,87.01950807,691.1597072,255.9778156,7.624890792,-40.91526622,466.4605383,138.1795369,-317.4254499,193.7736955,-125.8862819,3.910376452,-40.98714185,-22.39406268,141.339131,-74.19514236,-80.85179718,-13.02488369,83.10897371,-210.518633,331.087646,115.8117418,-3.24255178,-11.09438114,3.265214696,-49.12613783
-192.6700894,941.6178854,1731.801073,365.3329863,-470.4942389,370.0667642,-439.6654166,142.9991772,-46.33505316,138.0481764,337.8646125,588.66481,6.466647168,-129.9736425,413.8373463,-162.3469158,332.3184369,26.50737563,-29.05501434,-68.61111891,60.67027419,-150.8770292,-7.61301673,10.64951406,-75.45513472,-454.4832631,252.3994939,80.68801575,-32.9835,116.4354348,-85.51964227,94.11159517,42.07599442,133.9783691,-22.91884065
589.8589118,1332.458209,662.7449774,-1096.427799,251.5113876,-143.8840102,-543.206503,699.6464407,108.827902,599.0940293,-116.6278977,401.4545898,-130.0697572,210.4741693,-209.2008298,178.386568,177.3406379,198.2987873,-23.73778348,83.18934602,-291.1379185,-108.5066468,16.18109899,-37.35864167,100.1706255,-18.22357632,-3.654265649,129.8242735,-189.5575536,346.7789492,89.19807524,81.88475517,-31.11019639,-37.49393439,-68.11543115
1265.712082,194.1959478,2028.962657,77.152766,-795.6785769,-52.80868501,398.1736999,415.5631212,662.0746999,173.1657166,184.1794449,258.0830312,10.87099956,46.98764822,203.6987202,-4.105081948,-106.4113455,-160.6033287,-161.614956,-129.9770772,-237.4002573,105.7573931,101.0864172,116.995481,37.57330472,169.5796032,21.05089722,135.1260222,-356.9945573,83.00076393,-82.69129953,180.8206324,-33.72316554,-23.06807594,-130.4033521
752.0213298,-336.9191935,1833.337558,-342.8910661,55.52122291,-359.3416646,-9.600653608,77.10863174,342.3912372,142.3169168,-267.5013557,548.328538,20.50532965,25.70133047,-19.25778368,-134.5218438,86.26018138,-402.0370224,14.25728591,23.78089746,-250.3646112,-279.1523383,69.02054325,83.73773219,-151.2726169,-194.5478699,-41.90920209,-2.652232279,-128.538491,-54.37525931,188.6889629,99.36692925,-94.90503662,-29.65727032,40.68196831
209.1610304,-267.9010577,1478.821812,-34.01546422,-173.138413,-452.4162326,261.5705028,666.5269688,-194.6499973,184.3839619,236.556451,630.800361,54.35002053,107.3382419,228.4361067,459.7587547,-187.8180122,-66.61932353,111.9932956,-108.9640062,-27.41309872,-95.80482263,76.67413255,331.1138842,83.34273504,202.8123404,115.8376955,92.62090755,45.55986043,175.4664058,182.9670425,220.9238337,83.29885894,165.0094456,-35.8016894
-947.1722164,574.1644598,1210.210584,-610.2664018,-778.8967965,-1207.889918,156.0163675,-1.986389006,164.1455053,-18.46125534,-53.86530685,314.4377504,-333.3603364,187.0651166,-359.5515496,58.22221426,-101.2038787,-258.717636,-251.7220588,40.57881522,-24.55336977,227.2037482,-7.774982061,81.24981008,129.2195953,-120.8128901,106.9769826,-149.0629092,-130.8408226,266.353314,246.2343964,164.291909,-215.2846611,144.0975931,-184.2572639
-696.710788,385.7229335,522.3392062,-363.9840847,-745.9191372,-877.5174951,463.2116463,250.9030034,573.4967175,248.9929996,-162.078752,822.1195902,-378.4044674,193.6114489,38.10843016,87.38378821,560.0334984,123.2705853,-21.16116784,-359.3610359,149.5234741,17.00567673,38.51979395,145.646233,232.3142595,188.6411021,343.8050039,44.62254667,-10.05822391,77.7760386,-82.61051431,-180.656919,-122.1813214,87.38073114,186.7602547
772.5542571,1289.45974,1864.01152,78.78643448,-180.681241,117.2943987,240.7906593,-85.03871653,-48.72624881,-98.48785112,-160.5700437,679.0476282,-236.6866363,639.8966882,175.2528135,143.2120675,21.11566753,-242.2603746,18.96282403,47.06080365,163.5715919,-33.89607744,179.1797955,227.7674364,85.80117045,-142.8597662,-236.771891,23.88046254,356.7790682,102.3142312,148.9414006,-86.46284686,-85.15350718,102.1664507,149.0861071
-899.3317942,557.4552358,724.3770671,-133.1803112,-850.7740391,-473.6926876,130.1347816,626.9770541,1111.948257,95.1951167,540.2755601,844.2681005,-362.2453759,420.3059131,259.059305,161.566532,74.01251864,-313.6843012,-251.0674259,125.5821079,-50.67246488,-104.1952044,293.9910182,-179.0475833,51.62302791,-36.39609686,-82.68439702,324.1329118,-41.01992632,-123.2508759,184.4367159,30.69184821,-176.9946171,215.0084703,-192.3196547
500.2199303,1601.86155,2314.183573,-748.2422896,17.05897942,-972.8657927,-131.9831596,100.4012356,487.4770655,468.7381734,367.5955401,680.8483481,257.9774219,-17.2202932,64.68567125,360.9335779,115.4481438,17.79755052,19.59282944,-565.7979034,-412.426539,306.516523,32.43924591,101.7631201,-215.303165,-36.22520277,-99.51015639,-56.20478397,178.5585735,235.3236304,1.534173071,-58.80174378,149.2296561,314.9986479,-55.64201124
398.0028147,-377.5953214,1125.265717,-450.1547029,-515.4513107,363.5852628,498.8361257,-102.2365418,367.5807727,238.940202,232.9207133,462.4406347,433.127438,553.0770723,56.8906695,316.9555658,-189.4286884,442.9198055,-386.6578775,207.314428,56.62845434,12.350269,-34.32990873,25.98022198,15.06237493,213.796722,190.3699973,108.2959768,166.8611503,210.0315001,326.9021919,223.1357609,5.125198587,22.75697346,-134.2355831
-383.4983617,533.2514792,1750.272057,81.01895569,-237.0689181,-85.04643996,-520.0902094,271.0349396,475.7356844,71.10810323,-19.65656399,284.2385279,-388.9917123,-404.3585918,310.712394,69.23980023,-228.5949715,278.8008273,250.2551724,-91.09907603,59.32844936,-276.6400006,-16.92865824,57.48195868,-209.6582436,28.31281246,204.4364241,239.0781772,-125.5055345,84.43131258,110.4979994,168.3251956,182.333366,128.7338702,59.23277926
1051.776893,-383.7225852,1997.341119,-406.7810643,-578.8205416,-673.1401785,261.8285556,-14.57257957,560.2189324,489.8887948,250.148188,385.3763221,200.7150947,219.6477598,-107.8799167,187.9302282,-207.2596303,58.65689066,-26.71373322,167.6732727,-96.8701618,-207.4962327,-56.15691936,-184.9783635,-317.3363351,93.7656894,109.340481,127.3117197,-208.6874805,164.3286064,83.9818522,-161.6779439,-262.7839189,-156.4119179,-81.42056827
