1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
798.0231585,-1490.193945,92.27393419,678.7747707,418.1931706,126.9688964,224.0771111,-150.1571286,21.10980339,32.84596084,-4.068129109,-161.1023378,-692.4980955,-486.6724069,476.0429441,200.5924121,-133.4762796,-205.9689027,20.6780116,45.52081669,118.3352423,16.4125411,103.7518776,188.4943645,-36.11039257,-90.7305881,133.459763,124.0853523,441.5798424,-70.60634436,-39.08529439,21.00949872,355.3437349,-161.0389519,-210.4964541
-562.5483129,90.67816009,59.28142765,722.7685926,459.7853609,230.6121529,-135.8810699,178.4397516,325.5785867,292.4250972,-464.330669,110.3024796,-137.9002605,-157.2842557,-11.04843964,250.2009474,461.9703447,94.9579579,-17.61432934,203.7688666,-178.8117163,281.620272,14.06682224,234.5747666,-60.57512135,-307.0753844,118.1931611,-131.8883727,1.281681885,238.6172074,150.0123751,31.02913035,-77.09881471,29.62027872,19.57396826
-431.0706796,-396.4908942,30.46075705,1030.576455,444.6880692,-311.6048987,192.8573989,101.9875915,106.196236,-5.95973626,-432.5547643,290.9174672,-289.9051334,-73.79664565,-97.45626502,269.9613974,19.62760516,160.8353149,-203.1113069,77.85656727,-74.42737873,-208.5433591,-236.7864961,-89.4866293,-87.75199549,-84.62048709,-269.7781949,290.320245,-182.4124994,221.3696776,-154.4725847,-6.624717583,104.7548614,-51.48817529,117.6449261
-349.6274009,-907.3746908,-438.0261391,1300.063446,-23.55349653,410.5872747,416.9015087,523.257961,68.99403598,-496.3781665,-414.0258868,19.98594627,-82.20217004,-560.7641544,8.357901872,19.5693115,29.82042076,209.8445466,-152.0141387,261.5768734,80.08282067,-56.23419345,-63.9544131,126.2071657,-80.07557358,-180.5046296,-48.09331845,133.7987466,14.35960966,85.62736133,93.86688459,61.49601956,199.9030854,80.88477092,-116.7518915
-490.057921,-2.259366039,293.3972819,873.5957573,389.2020224,579.1569514,-123.6025683,146.2775586,182.4404586,418.2308171,-738.6232283,141.0023227,-101.1172472,-13.44204187,181.8949076,57.32976022,167.7045391,241.4360673,238.5319274,276.677162,136.6978492,30.16169405,46.49215812,36.15525437,-177.9198986,-306.7415183,-69.17714496,140.5021504,-35.20046879,138.279403,217.7546445,11.63882991,-95.6286614,-2.512605123,115.0698828
160.2959997,-790.2021077,-466.0879028,556.8730383,50.43993695,-44.78009016,-183.796341,352.3213245,633.04001,393.2746374,-49.50312388,-264.2915346,-137.3067016,-79.86354016,-34.35059026,245.0282565,-407.1797496,165.25695,-224.1065094,286.6450554,198.7205848,118.3362971,345.8105111,-205.8268772,-434.9705286,-144.1586877,-97.75059349,121.2756553,156.2097367,186.3532535,-83.73723796,4.281072685,-135.2294807,164.0210283,-256.9996196
279.9248592,-914.5773041,345.1014774,444.1672341,215.0392589,518.6142115,295.1154224,-194.4972777,47.94967935,148.6293949,-11.96164663,-480.653886,-680.8206205,-372.4780071,-161.5879482,173.2591132,36.6650214,-289.825458,-268.4459144,-229.2079774,-97.45144987,-396.3463226,-110.7164697,-122.4369536,-37.95054293,-266.334906,-299.5445185,151.6754746,-135.3626093,-58.68819481,-83.68376028,-156.0152323,19.92161782,-219.3658724,-51.32672418
1114.972893,-951.2126825,784.8140537,856.2643837,230.8865329,195.6317549,-542.4815765,329.2413113,642.6503504,459.3421201,-13.86298602,228.8506257,-445.8276874,-7.761197279,-353.4516385,321.423957,371.4209977,-473.2685645,113.3505624,95.92295636,-282.9460534,32.09622256,155.4632021,16.84525691,152.5036992,-85.75584855,-89.48057067,-102.3312421,-36.64241928,16.81913622,118.0329748,1.948871668,86.72494811,-109.8923258,-126.1803522
-663.3432343,-68.47300687,4.990321281,1170.238178,394.7453074,681.886917,-47.48380358,399.2819317,31.9743776,236.6558966,-468.8379813,137.2640797,-190.0901933,-351.7253063,25.86115896,-142.0561648,118.2522181,79.6008564,110.3694798,156.9741628,-241.8263697,181.0974989,-150.3860416,-180.6483558,-56.60353774,-257.1255951,-70.44553023,156.2801411,-106.0611406,27.39794084,176.2217277,24.37805318,209.5763525,43.52192308,-0.336721353
-569.7785373,-6.99327972,88.34711229,783.8628679,572.5425472,245.8955358,-87.39911645,-69.46870126,198.2178916,292.0549927,-538.2182904,87.18330659,-297.9057751,29.73607471,-4.612218746,401.2043216,183.2966582,0.250275036,-105.2515766,209.2548917,-218.9339051,107.6302324,0.34348275,98.66923923,-47.73864894,-196.0882947,-10.29669467,-276.9966689,-97.24149545,359.8508233,-144.1591365,-47.16875882,-72.6636254,-7.086118404,-11.46733806
