1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-1759.268178,529.8248401,404.2364868,-664.9875258,288.6446861,522.4867859,-358.1938856,235.1660188,-236.3902601,-79.02603493,-24.4719962,279.7043071,-51.53858674,-378.7470581,27.83102969,658.0888736,37.33663559,-49.01332416,267.0429362,180.7131436,-52.17403607,290.3525048,57.07700579,33.08501574,-76.79762175,-113.3925994,-180.1056713,91.31905034,428.3508713,74.6664575,-32.92488429,37.9883096,14.827421,-21.07751332,-106.9866813
-485.5581152,471.2486732,407.4242635,-556.2700283,448.2985149,520.1370812,-566.8361063,43.44795801,637.036959,-510.82952,286.1494817,-200.3427512,131.7391017,360.9168089,94.83172338,-288.0487484,431.5985314,-146.6276617,-178.6474376,-162.1075358,-175.6821545,299.6786533,-108.0299533,46.3008395,78.50459131,32.45775741,235.9207023,-37.22517111,252.2987399,-170.1544591,-327.7363547,305.2642313,232.6315284,139.8184182,104.411681
-1343.66439,-37.24051164,88.62282476,-621.4868217,381.2392315,368.2547637,-300.8692997,-156.4054744,-54.74346012,-617.3306556,108.6027791,142.3243568,178.5757065,-84.20303204,352.48894,627.5611516,254.2848727,-18.09708806,136.8671508,63.76586967,-105.1857204,101.260019,-91.717495,-78.69675449,-213.1598418,68.94262244,-140.4427395,-22.84964813,-3.535169062,14.72751086,-27.95835238,-110.7139829,-245.5601706,-12.81063848,-170.8990065
259.2510295,359.3755396,165.5470401,-353.516415,274.0392584,337.1863267,-636.6435887,195.0679901,556.5651538,264.5673317,211.7638312,-571.9773252,53.28088906,92.2980761,30.73395756,417.7290639,95.53633513,-132.89898,69.11208085,-155.9337977,-147.934313,366.9566311,4.587693566,3.007857932,-97.21493039,26.88844488,0.763777096,-80.85624531,148.4236742,-34.72165658,-51.73653632,118.9080419,76.09095591,-24.47107903,-20.46906687
-1832.887182,686.9382684,-212.4407486,-207.8198692,-257.6899647,-174.2538302,-633.7098539,178.7770657,-295.9154086,-69.7540153,204.5486573,-643.2657914,305.0717612,-89.9508108,236.3151123,163.2451823,127.0471896,-164.5341882,-301.2971311,53.49262459,-423.9505139,164.3143997,-155.7946806,1.145986756,-296.7742981,-73.35973792,57.96612205,97.08506418,-6.112842657,-31.55406376,-84.50806065,-92.3289504,-194.2832632,-61.35549839,-98.28844274
-1877.645739,370.2445358,164.2225555,-173.6854576,-0.778346519,162.0530437,-633.1991444,-135.7802709,308.1998037,-207.3244212,279.8053935,-169.5382642,77.65875193,-117.6023703,522.3263819,716.3859622,93.57417715,194.2444478,170.694831,-72.03795087,137.1258058,220.3680758,-55.55637011,357.0680611,-92.32544331,-17.24836195,-406.8301491,192.5597411,-21.73268325,302.9616841,230.868091,224.7112049,197.4520617,130.2766778,74.04360955
-1130.558596,274.0068434,575.5263008,-1158.941522,554.2101303,1120.912769,-505.0429933,-62.62983519,605.8415406,-56.85378831,308.8753646,225.6987513,-319.3437277,-132.6226579,135.8808985,324.6771335,36.68934571,8.260615874,345.2547442,131.9182857,122.7862383,-31.44314445,142.9720571,12.3527546,117.4187843,-204.5099662,159.8238625,-102.5271137,-262.8867509,135.0166743,73.09731172,-29.91607398,-149.6244789,98.88499996,342.2695763
-2364.59784,730.1542649,218.1674714,-872.4729682,-103.2807922,45.21868813,-659.6036222,335.9328062,33.50988344,-302.8335784,314.5657234,-51.5137694,25.87387276,8.315586189,130.6361382,696.3801721,135.5979909,-223.99118,11.33423671,8.772081465,-76.63963506,369.7200366,70.57051538,233.3936181,-98.34683242,142.0762412,-115.6196573,257.2796838,82.24908217,-102.235413,-112.4345448,-6.237203739,-27.92811909,88.92446649,-142.5631725
-1028.651315,596.1079984,563.3977388,-502.7950162,-187.9393565,285.1038433,-24.63732597,72.08636328,-92.01232824,-126.2615156,158.7730566,-269.1306581,382.090073,155.2864737,60.81026849,73.71096405,56.07067789,164.4306184,-113.5304818,-32.0727283,-273.2216312,244.6658732,174.3509942,-231.0596496,151.8113489,-159.5647204,-409.8996177,99.93955399,-34.55388296,-273.5625691,-268.1454091,-50.33402679,20.61878829,-37.89472642,86.35808114
-2305.515538,592.9446103,403.9645386,-1326.409253,218.4484076,422.6532607,-404.6721634,119.9472211,726.1440743,-435.1398145,189.4620113,48.17249085,48.20202568,63.11579902,81.94378577,766.1327236,307.8586071,-393.5372657,79.56392228,-141.266541,-252.4357959,211.8047294,22.05322932,139.8608706,-155.8713661,197.5234438,68.77362959,144.9915959,-30.52495977,-130.3484581,-86.17441449,123.5863884,-149.4648333,-71.76931427,-106.9351489
-1620.920314,568.8440099,-463.3903324,-229.0753714,-249.1218493,-623.1150629,-1132.335523,-65.04218298,286.0787813,108.8140618,366.3728172,-470.0784703,-367.3508901,152.0591792,232.1435803,108.5423355,416.2576743,-109.7420175,-138.7532771,51.28025601,58.40102405,-235.2837926,-135.3919488,-25.02946362,363.8906522,-236.7013177,36.35428192,16.12927743,-290.1471236,253.5389786,280.3554776,-9.196774617,-174.9334783,-180.6795704,155.7723152
238.3943282,436.6245082,111.7075786,-320.7621481,319.217687,184.8743554,-671.1187617,232.0258312,572.3682065,171.0978225,171.1920354,-343.4260738,143.8195256,123.1258117,187.9409628,512.5868181,81.98147526,-46.22204697,122.8295217,-180.5708211,-185.4564286,359.0968608,-72.50244173,14.4913202,-94.41656992,-91.00732366,-17.56657512,-144.3568144,75.05736449,25.46325334,-108.9777132,-76.47354551,126.3716499,-48.09345715,-4.234334707
-2000.841023,395.5550545,61.64681888,-628.4835694,-686.6243563,-112.6557645,-901.5154768,624.4731087,723.0525364,-519.1123835,335.0609923,-434.039712,-56.30134771,85.96149188,249.0219333,261.4611652,271.8797403,-44.84753804,-613.4432046,162.5920171,-81.45065328,51.18593416,72.09209913,141.6383042,79.2498773,-152.6268975,126.6908023,-81.68584583,-254.7596386,11.57082345,-185.7245996,114.901103,-29.7023493,-238.9654581,-61.74025054
-1468.991905,556.6338396,-549.2625479,-139.8578117,-232.9733814,-434.2331255,-679.3319162,75.14088447,-143.4059175,-72.73380319,227.2486769,-649.6791436,83.92844885,68.1941637,155.674151,-49.07217134,231.5988804,-242.8374808,-352.5546016,99.65541262,-341.4995375,-14.66766817,-114.8067562,-130.7565591,-19.74539094,79.00869535,491.247396,-134.9353501,-266.3129925,-56.01501529,-38.6841367,-195.9657187,-499.5523488,-189.623521,251.0739433
-1439.82626,709.564866,1164.927617,-755.582818,-42.83419679,-4.609143173,280.5218647,-64.92642912,1136.012773,-49.3862528,131.8623205,-468.5974104,-6.741754025,174.0956058,223.9151442,61.1934902,-347.1485711,116.9691428,340.903104,-79.87644592,72.24165022,305.5207436,104.9930294,-283.4718614,-18.80006668,61.14903469,-216.8993372,288.7710624,-145.579257,115.1461566,330.4588753,-234.3106107,181.0003684,102.6211529,86.73511127
-2209.152395,960.8171663,-329.8482606,-151.8601621,-157.8130473,-333.6467737,-1254.650799,152.540385,-53.80563355,-113.3705165,461.2726704,-580.3896584,65.32300103,222.4015122,137.9428394,1.184647122,491.3311443,143.1080727,-261.7080815,182.5288832,-348.1948414,-140.9171787,-35.93365039,-79.06659114,-136.7830385,-27.70664666,106.7459704,-81.94886266,-83.49700202,-118.3830832,-29.0451064,-219.8412331,-433.2571147,-98.20993908,182.9326483
-1941.245207,174.0088698,190.1590637,-461.368029,297.8872829,790.4068634,-639.7173274,-125.0302224,23.26232675,-165.4471852,-31.0994306,87.16056562,89.11858856,-226.3090961,438.938908,652.0337965,-303.8634834,-44.19188189,309.7164952,84.90638355,165.058024,201.7128508,-46.30299505,61.00623566,220.6500768,85.70890883,-238.6035882,75.2371673,96.47168546,186.910629,96.47851769,37.18691289,211.5872121,119.6428446,18.80064161
-1594.330811,318.1816771,-124.0820271,-695.7293169,-257.5001783,-667.282412,-512.3526161,603.0782607,100.3308471,-98.85382773,319.9608063,-204.6457739,149.2831103,309.4369614,-101.1452904,101.4288157,-257.4693072,-320.1121195,-42.31271198,-128.9795653,-121.6591337,477.5925189,-57.77259787,97.84749554,-42.13504478,95.00027792,-209.488795,-25.48796997,110.0890134,92.10605537,-135.1729188,-66.40493645,3.350826028,202.9921068,-98.73649342
-1146.457695,27.83550451,761.6644251,-50.95542399,-228.2053212,165.5588525,-434.7017754,236.3597987,925.4549621,-658.7545852,-3.113834697,-478.2297469,-13.66393095,26.70608031,228.0396882,-247.2314851,-81.31817461,-679.8810247,54.36133462,12.84110129,-322.0473391,-112.5245546,70.84276437,516.7317542,32.28897796,-279.7344713,-173.800494,-7.468042764,-124.7773712,-134.2464054,-457.3220259,64.35272572,42.9270248,24.79631182,122.2085769
-1746.24933,847.2442876,599.8815853,-1498.711247,163.8952018,365.8115073,-60.64861809,262.3805523,447.9562054,73.38246728,265.9896998,127.4316162,-241.9772612,-249.1504632,-69.66834803,490.432111,-22.7579113,46.0051999,169.9236009,-266.0043211,-26.37074341,225.8911719,168.7198215,-54.12109777,-198.4088149,98.08167455,2.851132069,48.03215351,196.6539936,-213.1892969,101.8671148,-60.12995297,-87.96022027,-121.8820615,61.62969263
