1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
-81.44638072,1783.428492,-998.2769718,606.1560975,-596.3950237,58.21408717,260.2872131,-287.8520807,86.48919906,230.7265258,-140.9166507,-8.270100471,279.295665,-75.19875379,-8.97492784,47.85153921,-324.7581999,-48.08156412,-181.1094538,86.68078352,274.948004,58.71068194,359.7048895,-52.3942128,-20.90047426,16.41202802,208.1034759,-98.00786589,49.13547316,-30.81025121,44.87977472,-68.67502059,186.1753386,140.8170094,-20.52361317
389.8245417,870.2349673,-93.06257905,-112.2593977,-605.2309202,79.92424869,309.6777302,273.8198803,-280.9339144,-435.5663727,-53.35040463,238.3116935,131.4853321,-0.520739912,81.27242642,61.13842575,-167.526587,202.1872128,297.5700347,54.63775658,158.9675954,-6.471139294,-96.20686373,-107.7675515,-106.884922,218.8417185,-98.28020066,-134.7587051,54.5748445,-143.2125732,74.07575792,-86.78101227,27.03032448,159.3927232,-22.14291328
-33.74851419,1333.859802,49.4040024,175.6569269,-247.2304124,-336.1576817,-165.6479713,-61.69357196,-321.603595,-241.0518805,241.6734129,-108.7841169,273.4658581,139.1578136,665.3410717,-42.64883691,104.8698198,205.1803304,-20.26212711,-97.07814567,343.5022023,39.62813606,-7.688538244,229.2421037,-124.5003269,74.25004084,-139.180622,97.59950575,114.5259718,-54.37068587,-134.8416248,-3.047008954,-87.44715521,-46.88930793,-100.9984041
669.8336772,1575.418648,-171.1579022,605.7542856,-1330.47242,-1026.19765,326.0253782,52.37009805,-212.9341754,-139.721088,356.7326275,3.830426376,-115.3192888,32.66604322,342.6874883,-142.699701,-313.583622,198.2067351,-103.0832172,-125.2507638,41.9910534,43.75612211,88.50452734,108.4493404,38.92969036,-49.52421707,-30.58483583,95.16637899,-46.1543516,-78.57436355,0.286161125,82.52151618,179.7977078,-62.82579462,-2.637927836
178.0373243,1772.474445,-484.6738514,543.5142581,-577.2567547,-312.5714496,8.329058405,-27.497798,-704.3996628,-409.9229033,-15.46574435,57.46987648,457.4655718,227.8454546,306.9208597,137.19386,-60.65676512,151.7072154,-94.12801399,-175.3653216,180.8255395,-51.19834208,-59.1708802,114.4565835,79.71683136,-120.9064733,-96.71522348,-144.359407,-83.66628565,216.3507625,31.40715135,-26.03644883,125.6202396,-35.02608319,61.42193325
886.8364402,1368.27747,-528.6621579,104.3240765,-1490.674007,-381.0826392,101.3629413,340.7007087,-129.8819727,-512.0121712,339.1709333,405.2674346,288.2028512,14.73731772,234.2181729,109.1400743,-77.74776051,-11.55850326,44.3598023,5.789994914,220.3545653,-88.22144365,-131.5129217,-148.7126295,-0.769401949,-53.21303234,36.57442293,-27.27618517,107.9252131,60.1324153,-80.97739132,-30.78395885,212.8404785,68.18567267,-77.3817345
587.649895,1323.99713,-1171.067195,401.8476681,-936.7237054,90.41141108,-11.72079834,139.9450698,-345.6656209,-682.0151739,233.1224911,-514.4625626,126.5277669,-183.9442707,30.67951189,116.0259236,-133.1734952,318.2937955,-26.14479918,189.5261605,222.1836363,-33.70705606,0.793575927,-55.68506649,78.81943023,31.81613175,58.65253375,6.840898737,-85.20584761,38.6540453,-116.4566625,37.8681414,63.33328707,-56.63408904,136.1708061
344.4685701,1202.36835,-943.7686077,881.9326206,-846.9147996,64.95630401,336.1830037,71.85453882,-389.2294082,-91.61057221,178.0703203,-191.7726174,387.8132986,-97.25341518,233.0533035,88.21134679,-319.6865159,119.9573597,44.03557308,26.5400593,159.0543362,-430.1427641,163.6034705,-24.45696343,-5.082551155,-154.8439934,42.53757994,133.5308121,102.7005221,-99.16700208,-21.57885435,-13.3039226,145.3086014,124.674859,-235.4986634
-70.96580803,1450.296954,-1159.66951,421.0908659,-601.7593361,375.068951,471.6560393,-99.06479043,-514.7961753,195.6776781,195.8063024,-53.90144002,319.8396853,82.04183967,393.4736552,-21.51005749,-332.0521268,121.468123,59.00600787,-208.1747618,-49.85262269,-2.994062165,314.3608691,110.1739423,26.04822593,-13.1741717,-41.10927173,124.4212186,-112.5199787,-290.3201726,36.87883818,-14.782232,42.97765001,-67.66430113,-36.77405886
-164.2860477,1902.57787,-812.8932458,286.6472581,-800.988047,-282.9647947,-94.20859942,283.0675064,16.4223682,135.9657203,373.7563109,-205.3778033,430.1755769,-176.236654,-86.5989064,221.0846535,140.0051338,281.9338822,-143.2507855,107.9256121,384.1095827,10.5842702,34.93982622,-120.7145404,-73.20338877,-101.7615343,-133.5768414,-121.1484286,85.81482228,134.4271151,94.12324613,-13.55621942,166.9312639,128.9889357,138.1335791
